step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
43,0.733049750328064,0.8,,,,,,,,2026-04-14T05:57:03.2780000Z
44,0.846751868724823,0.8285714285714286,,,,,,,,2026-04-14T05:57:04.5330000Z
45,1.6527864933013916,0.632,,,,,,,,2026-04-14T05:57:05.7490000Z
46,0.7122491002082825,0.8230088495575221,,,,,,,,2026-04-14T05:57:07.0440000Z
47,0.7674534916877747,0.8285714285714286,,,,,,,,2026-04-14T05:57:07.9610000Z
48,1.1887335777282715,0.6722689075630253,,,,,,,,2026-04-14T05:57:09.5280000Z
49,0.7680386900901794,0.746031746031746,,,,,,,,2026-04-14T05:57:10.4340000Z
50,0.7798299193382263,0.7868852459016393,,0.5531564089331297,0.8514851485148515,,,,,2026-04-14T05:57:15.1350000Z
51,1.2054640054702759,0.7128712871287128,,,,,,,,2026-04-14T05:57:18.0890000Z
52,0.9837140440940857,0.7583333333333333,,,,,,,,2026-04-14T05:57:18.9990000Z
53,1.0638152360916138,0.7578947368421053,,,,,,,,2026-04-14T05:57:20.2830000Z
54,0.4834151268005371,0.860655737704918,,,,,,,,2026-04-14T05:57:21.5070000Z
55,0.696128785610199,0.8151260504201681,,,,,,,,2026-04-14T05:57:22.7760000Z
56,0.41290098428726196,0.897196261682243,,,,,,,,2026-04-14T05:57:23.9840000Z
57,0.6056557297706604,0.8210526315789474,,,,,,,,2026-04-14T05:57:25.1870000Z
58,0.8273781538009644,0.8061224489795918,,,,,,,,2026-04-14T05:57:26.4150000Z
59,0.5568304657936096,0.8369565217391305,,,,,,,,2026-04-14T05:57:27.6760000Z
60,0.4453005790710449,0.904,,0.4219926776308002,0.9191919191919192,,,,,2026-04-14T05:57:39.8710000Z
61,0.4391956627368927,0.8867924528301887,,,,,,,,2026-04-14T05:57:41.8370000Z
